alibaba/qwen3.6-plus,alibaba/qwen3.7-max,alibaba/qwen3.7-plus,anthropic/claude-fruitcake-eap-high,anthropic/claude-haiku-4-5-20251001-thinking,anthropic/claude-opus-4-7,anthropic/claude-sonnet-4-6,anthropic/claude-sonnet-5-high,cohere/command-a-plus-05-2026,deepseek/deepseek-v4-pro,google/gemini-3-flash-preview,google/gemini-3.1-flash-lite,google/gemini-3.1-pro-preview,google/gemini-3.5-flash,grok/grok-4.20-0309-reasoning,grok/grok-4.3,grok/v9-carrot,grok/v9-potato,grok/v9-stickynote,grok/v9m-exp-0805-row17-47p8-api-medium,kimi/kimi-k2.6,kimi/kimi-k2.6-thinking,kimi/kimi-k2.7-code,meta/blue_tower,meta/emerald_lagoon,meta/glassy_lagoon,meta/super_nova,meta/super_nova_dist,meta/super_nova_max,meta/super_nova_vals,meta/super_nova_xhigh,minimax/MiniMax-M2.7,minimax/MiniMax-M3,mistralai/mistral-medium-3.5,nvidia/nemotron-3-ultra-550b-a55b,openai/firefly-alpha-high,openai/gpt-5.4-mini-2026-03-17,openai/gpt-5.4-nano-2026-03-17,openai/gpt-5.5-high,openai/gpt-5.6-luna,openai/iris-alpha,openai/iris-alpha-code-mode,openai/joule-alpha-high,openai/kindle-alpha,openai/nova-alpha,poolside/laguna-m.1,poolside/laguna-m.1:fast,poolside/laguna-xs.2,poolside/laguna-xs.2:fast,xiaomi/mimo-v2.5,xiaomi/mimo-v2.5-pro,zai/glm-5.1-thinking,zai/glm-5.2-high,zai/glm-5.2-max-tokens-48k-top-p-1
1.150374895865925590e-01,6.389042147811653527e-02,1.035483628927477556e-01,-9.276025131257986667e-02,2.981245335411343844e-01,-1.394908823248567908e-01,-4.374588822022987961e-02,-5.389997584332931191e-02,-8.263536701012080821e-02,3.031971721043469695e-02,1.000000000000000000e+00,1.711343476768647509e-01,1.134627862964513040e-01,-7.287165478713177784e-04,8.316979049699560825e-03,2.226351403031199272e-01,-1.545340582296945708e-01,-1.408949617085628325e-01,-2.870812149866416516e-02,-1.333760059597906000e-01,1.457179093438515094e-01,8.627689588741528637e-02,9.350240971166964843e-02,-2.720285597695541388e-02,-1.739178268679369699e-01,-4.596331166629384624e-02,-8.377589531995510708e-02,6.306512285646610760e-02,-1.164167596376199931e-01,-7.136838092631551944e-02,-1.081173689793790416e-01,1.347576303270972831e-01,-6.373744296596979553e-02,-9.818722614375339011e-03,-1.244417260525909480e-01,-2.428175521904325437e-02,4.897420011166712939e-02,2.039433442481944705e-02,-2.520323684157791400e-01,-2.502331931196123960e-01,-1.106760436966806038e-01,-1.523515488968396336e-01,-2.411682838207294399e-01,-2.227096675381323720e-01,-9.499833543078593789e-02,7.673324963732416903e-02,6.988283929260227789e-02,1.250476526867809468e-01,2.629177181404061120e-02,2.355951505373534705e-01,4.503904422007923292e-02,-1.010064624330018201e-01,-2.772286570811938883e-02,3.210411443911936197e-02
7.623412380143414213e-02,-1.354740861908484695e-01,3.822585531886085741e-02,-6.742979773325082082e-02,3.644024519335574697e-01,-1.827061004899590835e-01,-2.033631691247539397e-01,-1.105627841581908050e-01,1.776555215562341805e-01,4.355580506784165369e-03,1.711343476768647509e-01,1.000000000000000000e+00,-7.393834058114596985e-02,-1.643840475618349173e-01,1.603155514613521793e-01,2.123391721756355821e-01,-5.875999215470632114e-02,-9.351805680833447099e-02,-6.202440768713697594e-02,-2.949605430246912685e-01,4.918916544178699585e-02,-1.091105701309025115e-02,-1.512722601137846956e-01,7.917688764036788507e-02,-2.422994415596890216e-01,-1.666862351428524402e-01,8.588284326293456339e-02,-8.105556946540981578e-02,6.645942461513769384e-02,-1.179340434300016338e-01,-9.946071245530259397e-02,-1.185624294129190848e-02,2.030799868167913469e-01,2.112904565280701863e-01,1.134999550167094806e-01,-2.103042641794050649e-01,1.588731979492261775e-02,5.762074759611449798e-02,-1.744613995319606314e-01,-2.126423318797447393e-01,-2.689068034190135806e-02,-1.603451921505879285e-01,-1.004206803387310554e-01,-3.685300801856002118e-02,-1.305772274098624883e-02,2.986615539313970946e-01,1.143767251286592485e-01,1.773433059579327398e-01,-6.262077950674463378e-02,7.154790566239033200e-02,1.401779627574922527e-01,6.110307675070080630e-02,-2.083402944779131627e-01,-2.084732100709154046e-01
-9.550239614937412747e-02,5.070447508994285063e-02,-1.299019098875099087e-01,8.518641181131844653e-02,-8.860762137119615467e-02,-9.002678988109025227e-02,-2.908947333908624144e-01,1.704372898668458647e-01,-7.220512202349099740e-02,-1.868258478847800719e-01,1.134627862964513040e-01,-7.393834058114596985e-02,1.000000000000000000e+00,1.453830362720390235e-01,-1.161758580682486913e-01,-6.386280464623536601e-02,1.992706135947152069e-01,2.984075344465205726e-01,6.058924189242657909e-02,1.701190976245396114e-01,-3.087800270373135952e-02,-1.116676878834977349e-01,1.662363249314137426e-01,-1.754591575763588679e-02,-7.961716114784114784e-02,2.923551271391391579e-02,-3.426482080162269184e-01,-2.839456440169768614e-02,-2.695857564268657192e-01,-1.279183683547411299e-01,-2.617680923751234956e-01,-8.089113250115706477e-02,-2.091479457319477819e-01,-1.943933147491909430e-01,-1.933761505136600278e-01,7.535368110051796076e-02,8.055064849212327516e-02,-1.073941310137604271e-01,8.534686013456511955e-02,2.451517618652495484e-02,2.023779390321655824e-01,8.944493224393902653e-02,1.880602564249690689e-01,4.491321797736609611e-02,3.386924198223986160e-01,-2.718549251384128618e-01,-2.102121275925511734e-01,-1.660615414543896717e-01,-4.641989534605613921e-01,5.826871477741780297e-02,-1.542750281002952806e-01,1.691210229592720604e-01,2.513981939056648129e-01,3.560243960646523043e-01
-1.258482689719667702e-01,-7.561595756207112329e-02,-2.249728961977788821e-01,1.057901741021760739e-01,-7.397623991014040667e-02,-8.020550026739248217e-02,3.675081614415011411e-02,-1.085975471814865367e-01,-5.726524722541324192e-02,-9.795193467520979524e-02,-7.287165478713177784e-04,-1.643840475618349173e-01,1.453830362720390235e-01,1.000000000000000000e+00,-1.907576452403561273e-01,-7.796619351345146498e-02,2.316707565459559526e-01,1.234260054390179800e-01,2.941842247966892920e-02,1.254827496619946858e-01,1.183828787766687124e-01,-2.496222438878086536e-01,-1.578537629925778202e-02,5.263117217401793585e-02,-1.428569819785066863e-01,-2.215912549241578870e-03,-7.450134580189737843e-02,1.379637573233560843e-02,1.000845193137296987e-02,-5.539325394400055474e-02,-1.477035563257006745e-01,1.175425198462442915e-02,-2.967110046897061260e-01,-1.397908768945933800e-01,-2.570546866126590113e-01,1.385168969089855540e-01,-3.518408731437629861e-02,1.160557202459659883e-02,2.906114038288781787e-01,-7.935694428808006545e-03,1.183706212831790033e-01,1.074598531637659254e-01,9.312507339535770409e-03,5.472753472194380464e-02,2.915444533280238670e-01,-1.991579533015422621e-01,-1.920383177399255237e-01,-1.251520988459918493e-01,-1.569280054906102007e-01,8.464577613077654827e-02,-9.483730227279961456e-02,-1.394340873104412404e-01,1.512234047815386451e-01,1.322286452542490442e-01
1.057005628081307685e-01,-2.665212280800212039e-02,1.437304429328252996e-02,-1.606798153569839183e-01,9.108553745674509428e-02,-1.038819163417429720e-01,5.329315764542923162e-02,1.355446721004876787e-01,-3.316665997872583500e-03,-9.557326342600379332e-02,8.316979049699560825e-03,1.603155514613521793e-01,-1.161758580682486913e-01,-1.907576452403561273e-01,1.000000000000000000e+00,1.188778179394653772e-01,-4.616569797476038906e-02,6.382468796325384275e-02,1.903934031339959698e-01,-5.084299490502289243e-02,-1.816575296119873062e-01,1.202154607909566297e-01,4.968277317025440731e-02,-1.702903062943563958e-02,3.606347885865007763e-02,-2.094256590493635828e-01,-7.743759220161267054e-02,5.300156622276884499e-02,1.376877131367673646e-02,-8.679564035179259535e-03,4.138782414806851939e-02,4.892866544716507199e-02,1.057930067919272132e-01,1.262816534278796143e-01,3.703562339821700466e-01,-1.256808034327480394e-01,-1.175938468746225984e-01,2.226434958893967406e-02,-2.602297236323283247e-01,-1.167971407277442614e-01,-1.550770198573097058e-01,-2.075539361997447707e-01,-3.187724592966916792e-01,-1.099389787069031538e-01,-1.989751710526748152e-01,9.237431043319038401e-03,-2.847108981925869711e-02,2.558462918980533574e-01,5.230871373868492546e-02,-6.381496133981326424e-03,2.112644112873926783e-01,9.903805374800511707e-02,-1.818926166955114332e-01,-2.760395820418303781e-01
-1.961596464949688645e-02,-4.034932450812576676e-01,1.340518621908169672e-01,-1.810540518676003463e-01,3.329787927911598833e-01,-2.547367042804932757e-01,1.133324196342297835e-01,-1.850614370108955020e-01,2.942576997209938039e-01,8.860753393276378509e-02,2.226351403031199272e-01,2.123391721756355821e-01,-6.386280464623536601e-02,-7.796619351345146498e-02,1.188778179394653772e-01,1.000000000000000000e+00,-2.339229898642316008e-01,4.059100768061141978e-02,-1.992854169525490882e-01,-3.751093495713696546e-01,1.455237491053299193e-01,-6.706748083602766253e-02,7.901035683948251509e-02,4.168579613284972840e-02,-1.077128573674570461e-01,-1.243868776984997093e-01,5.936272840374494375e-02,-6.060414016748176536e-02,1.194843941164185908e-01,-2.504309322161641371e-01,-5.611464176917884544e-02,1.735845773936589564e-01,1.058071575657248270e-01,7.897100151400849102e-03,2.287983919591878856e-01,-2.402072230686416732e-01,-7.649589864684792906e-02,2.073748262965638064e-02,-1.079213866667582261e-01,-1.762462795903771418e-01,-2.335269581785239801e-01,-2.058964450541923008e-01,-1.081385834831245230e-01,-1.782734358220778026e-01,3.642832806756254871e-02,1.971629318805343534e-01,3.010961595883179798e-01,3.431857810039889434e-01,2.392081279611713296e-01,3.420284374033956409e-02,9.129285191260440302e-02,-7.295999876145613239e-02,-3.422609613071253554e-01,-3.074893446123263541e-01
-9.942866381355945637e-02,-4.014386599334830719e-02,-9.648834270462497420e-02,2.377013801525724168e-01,-2.230250756231954290e-01,4.891882370898948534e-02,-2.358838982802859141e-01,2.534683164596213678e-01,-2.006874414838456799e-01,-2.576196648240294262e-01,-1.545340582296945708e-01,-5.875999215470632114e-02,1.992706135947152069e-01,2.316707565459559526e-01,-4.616569797476038906e-02,-2.339229898642316008e-01,1.000000000000000000e+00,2.618531427245927579e-01,3.797402961640072294e-01,2.941070284172777050e-01,-1.269773763383084952e-01,-1.106065817479383040e-01,-8.514487230625880643e-02,-8.075352577690865508e-02,-1.776821404695850051e-02,2.758648114623571956e-01,-1.414964949532227789e-01,2.713428642614739705e-01,-4.243369632296395411e-02,2.039224772225733395e-01,-3.399765606385816985e-02,-1.459470451595576146e-01,-1.984429392523477387e-01,-1.018913092051791369e-01,-2.589063209362109652e-01,8.652528904392089992e-02,-1.987758198287361555e-01,-1.166084647327902402e-01,1.444952568475806609e-01,2.230221727129228781e-01,1.342767548578643610e-01,-8.784728257443544241e-02,1.216728275983620933e-01,6.476310940624753487e-02,7.005902160199413420e-02,-3.043329795855395092e-01,-2.585506872871343176e-01,-1.679942872678717725e-01,-3.130299404247994799e-01,3.266794182029700983e-02,-6.645118809793949810e-02,-2.157437547392759836e-01,1.013043383594282171e-01,7.569601354693299144e-02
-1.381670018432619995e-01,3.013781071395034081e-02,-3.868303470134139554e-01,-1.840225467353687194e-01,-2.577669092950014007e-01,5.343463303524492725e-02,-8.046853753143606847e-02,1.943797502719730452e-01,7.377234918560930318e-03,-2.470242076024604383e-01,-1.408949617085628325e-01,-9.351805680833447099e-02,2.984075344465205726e-01,1.234260054390179800e-01,6.382468796325384275e-02,4.059100768061141978e-02,2.618531427245927579e-01,1.000000000000000000e+00,1.152570404253450281e-01,2.078559350516842597e-02,-1.119705334866652122e-02,-8.333562582253649376e-02,1.083086779115359360e-01,-8.070115081434307835e-02,-3.481312298330518917e-02,-1.142672645975638529e-01,-1.091102485852684656e-01,1.664527824277967430e-02,-6.456468268766675511e-02,-7.054389126775233165e-02,-5.620993099233184687e-02,-4.066502211081383239e-02,-1.413992236930245172e-01,-3.691785266085071543e-02,-9.044283537643478532e-02,1.216980651980315298e-01,-9.120239339744494467e-02,-1.285366376055135651e-01,1.440504224186066606e-01,9.589664064718880776e-03,9.877628589700292172e-02,-1.163783155392949555e-02,-1.213458632894252008e-02,4.103271877108757848e-02,1.983697603909654050e-01,-2.532731964846102746e-01,-6.271114822823301016e-02,1.045085399520693029e-02,-3.782362681582847330e-02,-5.635207273094009622e-02,4.923511894962653151e-02,8.427636869528093433e-02,-9.474536438951480788e-02,1.644593646111371446e-02
4.634215683874576969e-02,2.071620944484731108e-02,-7.290408538343437495e-02,-1.183489770460263713e-01,1.403118553162133360e-02,1.125919923787494226e-01,-6.309789967762833955e-03,-8.596512766908449843e-02,-1.005833015390015100e-01,-2.186230997964001277e-01,-2.870812149866416516e-02,-6.202440768713697594e-02,6.058924189242657909e-02,2.941842247966892920e-02,1.903934031339959698e-01,-1.992854169525490882e-01,3.797402961640072294e-01,1.152570404253450281e-01,1.000000000000000000e+00,2.593248651380155589e-01,-8.449230712899419293e-02,-6.764632438183063035e-02,7.765348363419700972e-02,-1.222226453753590403e-01,4.277607986738721224e-02,-1.992138248808047740e-01,6.936144423611624588e-02,-6.282224899369209803e-02,-1.166808972926484944e-01,-1.492791960733780010e-01,-7.193620336816383687e-02,-2.712168019990917125e-02,-6.886920588254152875e-02,-3.048753857366693840e-02,-1.387433322608774000e-01,1.575110885928594218e-01,-6.467568515984405131e-02,-1.884324834139969040e-01,1.442737169214550752e-01,1.842578672141637897e-01,-1.126986048079016839e-01,-1.397790140165657558e-01,4.829919377163902766e-02,9.558238696751960098e-03,-2.757289139661981900e-02,-2.447502668110617119e-01,-2.828413090867719637e-01,-4.689430921701745469e-02,-1.282910512144593562e-01,-1.421397952712126836e-02,-2.618228497356980128e-02,1.067850240149800095e-01,2.519619676435151945e-01,5.455882066070032177e-02
4.836043679582201216e-02,1.989487396849003442e-01,-1.893700140530033271e-01,7.711165324763549767e-02,-2.401386591172899321e-01,1.199182532496206183e-02,-1.531843592751903071e-01,2.416323270119173083e-01,-3.222294855511335099e-01,-5.211081319184081295e-02,-1.333760059597906000e-01,-2.949605430246912685e-01,1.701190976245396114e-01,1.254827496619946858e-01,-5.084299490502289243e-02,-3.751093495713696546e-01,2.941070284172777050e-01,2.078559350516842597e-02,2.593248651380155589e-01,1.000000000000000000e+00,-1.991795449312740995e-01,-7.861360277046405831e-02,7.952107400745592192e-02,-1.859904229273192655e-01,-6.994694431126842471e-02,3.871387696172120391e-02,-1.217728342421626753e-01,3.165334436048883315e-02,-2.709061936026735048e-02,5.825685694957670469e-02,-1.375320856674824566e-01,-2.365777346554104321e-01,-4.345759304957816371e-02,-3.008638829054224167e-02,-1.534248723900464295e-01,1.672862644246039254e-01,2.894036607105492098e-02,-6.198360340664484797e-02,8.134534219975902980e-02,1.177452510019797449e-01,1.606435023070106050e-01,3.144344442393792183e-01,6.275681013081246817e-02,1.085822778903630936e-01,1.523754379437061990e-01,-1.626662194656522675e-01,-4.081108811364946298e-01,-2.406122323798287332e-01,-1.924421288253958529e-01,-1.017230502763344924e-01,-1.207884906990952939e-01,4.268241630513548018e-02,2.747757780166484309e-01,1.579029330020469135e-01
2.810599178391081088e-01,-1.835372612348891708e-01,-4.685754470199061418e-03,-2.413380399380853081e-01,2.336562212823785067e-01,8.574138894167013247e-02,1.263370049067555068e-01,-3.177202394494457738e-01,5.926918780985721003e-02,1.802178224096197268e-01,1.457179093438515094e-01,4.918916544178699585e-02,-3.087800270373135952e-02,1.183828787766687124e-01,-1.816575296119873062e-01,1.455237491053299193e-01,-1.269773763383084952e-01,-1.119705334866652122e-02,-8.449230712899419293e-02,-1.991795449312740995e-01,1.000000000000000000e+00,-3.316330206465001318e-02,5.349763168659642937e-02,-8.658169202669201148e-03,-2.748726704309710153e-02,-3.350997684485821498e-02,2.351278266768759839e-01,-2.900440077937651018e-01,2.154371733490227647e-01,-3.323117128678472754e-01,-1.467919731470870015e-01,1.207655737400431806e-01,1.540719702786017865e-02,7.144417380869505507e-02,-1.946202364889871445e-02,-7.444036502015989598e-02,2.844405457043021335e-02,-1.239181573706791932e-02,-7.477338546121424512e-02,-3.795026245512569951e-01,-1.845985383773044997e-01,-2.292058108777496606e-01,-4.700234918698095038e-02,-2.146112011148305354e-01,-6.449108662384499258e-02,9.761572908928783932e-02,1.702214851032634313e-01,-1.835368423463477547e-02,-1.159760061490187422e-04,1.173700076064755210e-01,1.916525492378893386e-02,4.512668095998684237e-02,-7.163766809247582024e-02,-1.807672367380510486e-02
1.192613873808724967e-01,-5.893251754027719475e-02,3.155891565423806777e-01,3.345225791038992230e-02,9.245793323950450213e-03,1.736263775327785697e-02,-9.962493780623782325e-02,1.147936864780625121e-01,-1.183046405871307910e-01,1.256195412176888682e-01,8.627689588741528637e-02,-1.091105701309025115e-02,-1.116676878834977349e-01,-2.496222438878086536e-01,1.202154607909566297e-01,-6.706748083602766253e-02,-1.106065817479383040e-01,-8.333562582253649376e-02,-6.764632438183063035e-02,-7.861360277046405831e-02,-3.316330206465001318e-02,1.000000000000000000e+00,-1.287265920425861333e-02,-3.416162101060399997e-02,1.999265068475985230e-01,1.375862173035077018e-01,-5.842921723540748418e-04,-7.649412964559160200e-02,-1.246774594036596101e-01,-1.128237756844282375e-01,1.138300189476108490e-02,1.523646882029041083e-01,2.703073212252866259e-02,3.075523333141360616e-01,8.089181212557505773e-02,-2.351132818743711939e-01,5.301948027736293895e-02,1.771345719363111304e-01,-2.481402744457466836e-01,-1.301883937159315496e-01,-1.765138208213628823e-01,-2.232175338124560426e-01,-2.441954091430535989e-01,-2.942344929099720563e-01,-1.371414497029175561e-01,-6.201209354011245206e-02,-6.989799925800571634e-02,9.359934040239689668e-02,-7.245201463637734873e-02,1.490165488247616465e-01,1.339941779999825056e-01,1.637931704969062818e-01,-5.358996842803090410e-02,-1.919676467897922789e-01
5.060054016047534423e-03,5.035348014904451885e-02,-2.195225286667415732e-01,-1.380666550842076234e-01,-1.459873619859131111e-01,-6.739839899690859559e-02,-3.242114769705425892e-02,5.376131616762030302e-02,-1.388476425243492240e-01,-1.790502199676103912e-01,9.350240971166964843e-02,-1.512722601137846956e-01,1.662363249314137426e-01,-1.578537629925778202e-02,4.968277317025440731e-02,7.901035683948251509e-02,-8.514487230625880643e-02,1.083086779115359360e-01,7.765348363419700972e-02,7.952107400745592192e-02,5.349763168659642937e-02,-1.287265920425861333e-02,1.000000000000000000e+00,1.415250521961537167e-01,1.231116721484497856e-01,5.260350160487131665e-02,-2.326783672457872487e-01,-2.296207779750791475e-02,-1.674312549798009642e-01,-1.208314663776673958e-01,5.054939982515096672e-03,-1.721475168797277355e-01,-5.595046451836888091e-02,1.137452253879692315e-01,6.104662750246779568e-02,3.632708881162502890e-03,-2.285106401644109234e-02,-1.331489768997492183e-02,-5.084805412455662560e-02,-2.060928904127390104e-01,-3.023667749732773108e-02,-5.643000250386781547e-02,1.210590206790828766e-01,-1.503621948865451752e-01,8.218865553878604291e-02,-1.199917365852834067e-01,-6.373221894722298775e-02,-1.178803395408378474e-01,-8.543554881684924107e-02,-2.996476022923824645e-02,-5.677644598840534546e-02,1.470986055393915248e-01,1.466212537553328588e-01,1.603279739752542787e-01
-3.354913428072170412e-02,-2.758459435072432159e-02,1.762838326706871739e-01,-1.419065776217786901e-01,1.323423974967420647e-01,-2.880898534689158574e-01,5.265420599019864090e-02,-2.461618336970265442e-01,8.831653405422604242e-02,-1.208228703331358372e-01,-2.720285597695541388e-02,7.917688764036788507e-02,-1.754591575763588679e-02,5.263117217401793585e-02,-1.702903062943563958e-02,4.168579613284972840e-02,-8.075352577690865508e-02,-8.070115081434307835e-02,-1.222226453753590403e-01,-1.859904229273192655e-01,-8.658169202669201148e-03,-3.416162101060399997e-02,1.415250521961537167e-01,1.000000000000000000e+00,2.416561191255029717e-01,2.662221493545104400e-01,1.952680825309071055e-01,-1.545122895560823231e-02,1.792195103287974323e-01,1.306401311054906055e-02,2.004427898528592378e-01,-2.781320428923588217e-01,-1.038790710545040297e-01,-1.179362089330372038e-01,-8.859149660957957306e-02,-8.601320895458117177e-02,1.658004903402374164e-01,1.822043330610314538e-01,5.690260752888526286e-02,-8.735975894528699714e-02,-9.178799013702672316e-03,3.979899754283700714e-02,-5.704370236879895313e-03,-1.481445640750664594e-01,2.472040808576826329e-02,-2.980152602341637827e-02,-3.217802880332359255e-02,-2.279939466407670812e-01,-5.470808827743463970e-02,-8.033602275669684059e-03,-8.326630283273864230e-02,-5.579457653324685490e-02,-2.330501669026905157e-02,5.939087489481038179e-03
4.846817778158097473e-02,2.657190964844626663e-02,2.531648448562894838e-01,-8.388346526549363136e-02,-5.939698938155556912e-02,6.304144554597476691e-02,1.245225344795646560e-01,-6.717080217437357281e-02,-1.550724278476911522e-01,-2.306404642181025116e-02,-1.739178268679369699e-01,-2.422994415596890216e-01,-7.961716114784114784e-02,-1.428569819785066863e-01,3.606347885865007763e-02,-1.077128573674570461e-01,-1.776821404695850051e-02,-3.481312298330518917e-02,4.277607986738721224e-02,-6.994694431126842471e-02,-2.748726704309710153e-02,1.999265068475985230e-01,1.231116721484497856e-01,2.416561191255029717e-01,1.000000000000000000e+00,2.377874395180635536e-01,-4.496159979446101573e-02,6.520520349566889806e-02,-9.477354964646603208e-02,8.238981836030236094e-02,2.181575037467302358e-01,-7.042191327902209974e-02,-1.236513118887888445e-02,9.509404545767874417e-02,-5.680942939942480729e-02,-4.059007088914067668e-02,-2.346759461073856523e-02,-1.368206876344541835e-02,-8.016509152357544077e-02,-2.693267513354683645e-02,-4.334502067921568169e-02,2.266872573438152502e-02,2.245875620105735118e-02,-9.173154702725519472e-02,5.192979895814530539e-02,-2.941474562427752182e-01,-2.181476183147133263e-01,-1.543494695947954520e-01,-1.185030243307886311e-01,-1.066608253548297219e-01,4.171451469245619770e-02,-1.699780438059046370e-02,9.883820260543914327e-02,-7.014930963984367107e-02
1.253655426581891663e-01,1.179921948824576815e-02,2.373487192604263329e-01,1.338834054609671642e-01,-5.511081345278748267e-02,-1.290731710811079958e-01,-4.208217762273984419e-02,-2.078683754972212444e-02,-2.609838867518489702e-01,-6.638084731161134067e-02,-4.596331166629384624e-02,-1.666862351428524402e-01,2.923551271391391579e-02,-2.215912549241578870e-03,-2.094256590493635828e-01,-1.243868776984997093e-01,2.758648114623571956e-01,-1.142672645975638529e-01,-1.992138248808047740e-01,3.871387696172120391e-02,-3.350997684485821498e-02,1.375862173035077018e-01,5.260350160487131665e-02,2.662221493545104400e-01,2.377874395180635536e-01,1.000000000000000000e+00,-3.469944246323893033e-02,1.218630463135116498e-01,-4.259185287835322298e-02,3.132895151598560357e-01,3.058863263063043014e-01,3.239877821994532198e-02,-2.120171936454232076e-01,4.707215828302383637e-02,-1.790784174293726938e-01,-5.970370088051350776e-02,1.925019799206053456e-02,9.033099856439916545e-03,-5.791650533772137871e-02,2.922594152105018397e-02,-5.926784433493665488e-02,2.238234485064033094e-02,2.100526176676473233e-02,-2.046313667002875869e-01,3.319178103165456445e-02,-3.030271619378127612e-01,-2.431636257137915202e-01,-1.764295060785975866e-01,-2.316474305983731163e-01,5.012077294580481734e-02,-7.035039190347619487e-02,-1.269026147128754223e-01,2.912033339664051729e-02,1.342938703938107992e-01
1.273892635311043853e-01,-1.316766299845497090e-01,1.969269557329931530e-01,-4.081902049839438162e-01,3.028456274554923722e-01,-4.234518878247387624e-02,1.804794700401265162e-01,-2.375415827760735121e-01,-5.321902139955983491e-02,1.949990388885980697e-01,-8.377589531995510708e-02,8.588284326293456339e-02,-3.426482080162269184e-01,-7.450134580189737843e-02,-7.743759220161267054e-02,5.936272840374494375e-02,-1.414964949532227789e-01,-1.091102485852684656e-01,6.936144423611624588e-02,-1.217728342421626753e-01,2.351278266768759839e-01,-5.842921723540748418e-04,-2.326783672457872487e-01,1.952680825309071055e-01,-4.496159979446101573e-02,-3.469944246323893033e-02,1.000000000000000000e+00,-2.219218111713910230e-02,4.022947027373224849e-01,4.232989968524519114e-02,1.936610529394918179e-01,1.457663856663995172e-01,-1.322151784897141608e-02,-9.170620982011372380e-03,1.549106415463827047e-01,-9.888679188492877081e-02,-1.193501867794131976e-01,8.155157979409694002e-02,-6.207144561529667759e-02,5.255753922604977646e-02,-4.231389394007475380e-01,-3.011858835085228225e-01,-2.085233226850705668e-01,-3.749317682326840095e-02,-2.461786844230297311e-01,1.613952690056951467e-01,1.784454105177333549e-01,-1.113992221008854588e-01,1.671194283398875213e-01,6.776094790020929792e-02,-1.161567315368472464e-01,7.311862928516682514e-02,-1.990420360187337423e-01,-1.361097343736813459e-01
-1.699585385419519756e-01,-1.330447101437428337e-01,-7.875464234609073910e-02,-1.241675864452030514e-01,-1.112306732050575425e-01,-6.871286899642470303e-02,-2.047873245376040097e-01,4.494341438640857000e-01,-1.761707656237715691e-01,-2.351074545383797787e-01,6.306512285646610760e-02,-8.105556946540981578e-02,-2.839456440169768614e-02,1.379637573233560843e-02,5.300156622276884499e-02,-6.060414016748176536e-02,2.713428642614739705e-01,1.664527824277967430e-02,-6.282224899369209803e-02,3.165334436048883315e-02,-2.900440077937651018e-01,-7.649412964559160200e-02,-2.296207779750791475e-02,-1.545122895560823231e-02,6.520520349566889806e-02,1.218630463135116498e-01,-2.219218111713910230e-02,1.000000000000000000e+00,-2.682717188945964865e-02,5.044607031517120976e-01,2.191217294224943324e-01,-2.922157314534342895e-02,-1.682578405415184608e-01,-2.608103216421233869e-02,6.862150840052036460e-02,-3.546796853285486689e-02,-2.450806961562015940e-01,-5.586167585679577274e-02,-1.098726938633660111e-01,1.123763990365937021e-01,-2.322695792862219250e-02,5.769645852542418241e-02,-4.821587850634096589e-02,1.238152122151794758e-02,-1.137676338616026434e-01,-2.625844617258892358e-02,-5.905440017293085014e-03,-1.303480005349735016e-01,-7.968679079575240187e-02,7.588372402499780900e-02,-1.928384164576370241e-02,-1.558480822932886423e-01,-2.280127042966455589e-02,1.756245626510702096e-01
9.521896894194400995e-02,-2.964844475619812965e-03,7.468242927137606901e-02,-3.361603120205710615e-01,1.167256628861108037e-01,-5.721925323711402750e-02,1.645681597778645699e-01,-2.510353148950018598e-01,2.543116608260647879e-02,2.524184700781777480e-01,-1.164167596376199931e-01,6.645942461513769384e-02,-2.695857564268657192e-01,1.000845193137296987e-02,1.376877131367673646e-02,1.194843941164185908e-01,-4.243369632296395411e-02,-6.456468268766675511e-02,-1.166808972926484944e-01,-2.709061936026735048e-02,2.154371733490227647e-01,-1.246774594036596101e-01,-1.674312549798009642e-01,1.792195103287974323e-01,-9.477354964646603208e-02,-4.259185287835322298e-02,4.022947027373224849e-01,-2.682717188945964865e-02,1.000000000000000000e+00,1.319859498004918585e-01,1.473480043428185837e-01,-1.603912523217724817e-01,2.881381031930259073e-01,-5.450960809418119862e-02,2.362035676592177391e-01,-2.259506901963168404e-02,2.376382792831823604e-02,8.764511456102765108e-02,-8.258763388791767746e-02,-2.677916289378230036e-02,-2.646564907871110095e-01,-2.255176945771053265e-01,-2.261004555057652132e-01,-2.869070060216573625e-01,-9.352089053996277823e-02,1.897737956867953935e-01,9.805804158445968755e-02,-2.729239785848534827e-02,1.602176252739777040e-01,-1.678937315628249716e-01,-1.449338494064991156e-01,-1.267079387738364593e-01,-2.213856362322219606e-01,-5.782376088976663719e-02
